deal_id,company_id,rep_id,deal_name,product,deal_value,stage,probability,created_date,close_date,expected_close_date,loss_reason,deal_velocity_days,weighted_value
D00906,C0235,R002,PipelineIQ Enterprise — Deal 0906,PipelineIQ Enterprise,198172.34,Prospecting,10,2023-07-19,,2023-08-28,,,19817.23
D00907,C0119,R001,PipelineIQ Pro — Deal 0907,PipelineIQ Pro,21408.91,Qualification,25,2023-01-20,,2023-02-28,,,5352.23
D00908,C0411,R005,PipelineIQ Enterprise — Deal 0908,PipelineIQ Enterprise,140152.45,Proposal,50,2024-12-10,,2025-03-07,,,70076.23
D00909,C0406,R001,PipelineIQ Enterprise — Deal 0909,PipelineIQ Enterprise,129249.01,Closed Won,100,2023-02-03,2023-04-15,,,71.0,129249.01
D00910,C0196,R002,PipelineIQ Enterprise — Deal 0910,PipelineIQ Enterprise,112758.51,Negotiation,75,2024-08-05,,2024-09-10,,,84568.88
D00911,C0498,R001,PipelineIQ Enterprise — Deal 0911,PipelineIQ Enterprise,241852.66,Prospecting,10,2024-10-24,,2025-01-17,,,24185.27
D00912,C0020,R004,PipelineIQ Pro — Deal 0912,PipelineIQ Pro,30335.4,Qualification,25,2023-09-27,,2023-10-22,,,7583.85
D00913,C0407,R002,PipelineIQ Pro — Deal 0913,PipelineIQ Pro,22274.38,Qualification,25,2023-08-22,,2023-10-30,,,5568.6
D00914,C0217,R005,PipelineIQ Pro — Deal 0914,PipelineIQ Pro,48153.72,Prospecting,10,2024-09-16,,2024-10-22,,,4815.37
D00915,C0103,R003,PipelineIQ Pro — Deal 0915,PipelineIQ Pro,26841.92,Qualification,25,2023-06-13,,2023-07-09,,,6710.48
D00916,C0009,R002,PipelineIQ Starter — Deal 0916,PipelineIQ Starter,10203.14,Prospecting,10,2023-01-10,,2023-01-28,,,1020.31
D00917,C0450,R001,PipelineIQ Starter — Deal 0917,PipelineIQ Starter,8301.89,Proposal,50,2023-08-09,,2023-09-05,,,4150.94
D00918,C0226,R003,PipelineIQ Starter — Deal 0918,PipelineIQ Starter,7297.22,Qualification,25,2024-02-23,,2024-04-23,,,1824.31
D00919,C0478,R004,PipelineIQ Starter — Deal 0919,PipelineIQ Starter,12340.63,Prospecting,10,2024-04-12,,2024-05-29,,,1234.06
D00920,C0178,R004,PipelineIQ Starter — Deal 0920,PipelineIQ Starter,9375.4,Qualification,25,2024-09-16,,2024-12-04,,,2343.85
D00921,C0190,R002,PipelineIQ Pro — Deal 0921,PipelineIQ Pro,23719.32,Negotiation,75,2023-10-12,,2024-01-03,,,17789.49
D00922,C0285,R002,PipelineIQ Starter — Deal 0922,PipelineIQ Starter,5560.5,Closed Lost,0,2023-08-25,2023-11-28,,Poor fit,95.0,0.0
D00923,C0367,R001,PipelineIQ Pro — Deal 0923,PipelineIQ Pro,43562.27,Prospecting,10,2023-08-10,,2023-09-14,,,4356.23
D00924,C0415,R004,PipelineIQ Starter — Deal 0924,PipelineIQ Starter,5466.67,Proposal,50,2023-03-11,,2023-05-25,,,2733.34
D00925,C0368,R001,PipelineIQ Enterprise — Deal 0925,PipelineIQ Enterprise,209432.65,Closed Won,100,2023-04-04,2023-06-02,,,59.0,209432.65
D00926,C0452,R002,PipelineIQ Starter — Deal 0926,PipelineIQ Starter,14576.12,Negotiation,75,2023-10-27,,2023-11-03,,,10932.09
D00927,C0453,R004,PipelineIQ Pro — Deal 0927,PipelineIQ Pro,17047.14,Closed Won,100,2023-09-23,2023-12-17,,,85.0,17047.14
D00928,C0326,R001,PipelineIQ Enterprise — Deal 0928,PipelineIQ Enterprise,142513.99,Negotiation,75,2024-05-02,,2024-07-24,,,106885.49
D00929,C0403,R004,PipelineIQ Enterprise — Deal 0929,PipelineIQ Enterprise,149038.45,Closed Won,100,2023-04-19,2023-07-08,,,80.0,149038.45
D00930,C0185,R003,PipelineIQ Enterprise — Deal 0930,PipelineIQ Enterprise,237143.04,Prospecting,10,2023-02-21,,2023-04-12,,,23714.3
D00931,C0241,R004,PipelineIQ Enterprise — Deal 0931,PipelineIQ Enterprise,158324.8,Proposal,50,2023-06-07,,2023-09-02,,,79162.4
D00932,C0163,R001,PipelineIQ Enterprise — Deal 0932,PipelineIQ Enterprise,79667.59,Proposal,50,2023-07-04,,2023-07-24,,,39833.79
D00933,C0145,R003,PipelineIQ Enterprise — Deal 0933,PipelineIQ Enterprise,58020.65,Closed Lost,0,2024-01-30,2024-03-21,,Poor fit,51.0,0.0
D00934,C0128,R002,PipelineIQ Enterprise — Deal 0934,PipelineIQ Enterprise,100944.49,Proposal,50,2023-09-11,,2023-11-13,,,50472.25
D00935,C0067,R001,PipelineIQ Enterprise — Deal 0935,PipelineIQ Enterprise,87525.3,Proposal,50,2023-07-10,,2023-07-23,,,43762.65
D00936,C0022,R005,PipelineIQ Starter — Deal 0936,PipelineIQ Starter,5859.53,Prospecting,10,2024-04-13,,2024-06-18,,,585.95
D00937,C0315,R005,PipelineIQ Starter — Deal 0937,PipelineIQ Starter,11968.89,Closed Lost,0,2024-03-01,2024-06-13,,No decision made,104.0,0.0
D00938,C0026,R001,PipelineIQ Starter — Deal 0938,PipelineIQ Starter,11696.1,Closed Won,100,2024-04-10,2024-07-29,,,110.0,11696.1
D00939,C0181,R002,PipelineIQ Pro — Deal 0939,PipelineIQ Pro,25197.18,Prospecting,10,2024-09-04,,2024-09-24,,,2519.72
D00940,C0092,R003,PipelineIQ Starter — Deal 0940,PipelineIQ Starter,10877.57,Proposal,50,2024-12-12,,2025-01-27,,,5438.78
D00941,C0089,R001,PipelineIQ Enterprise — Deal 0941,PipelineIQ Enterprise,113667.89,Closed Won,100,2024-05-20,2024-06-03,,,14.0,113667.89
D00942,C0113,R004,PipelineIQ Starter — Deal 0942,PipelineIQ Starter,6421.05,Proposal,50,2023-09-18,,2023-10-20,,,3210.53
D00943,C0074,R003,PipelineIQ Enterprise — Deal 0943,PipelineIQ Enterprise,140880.7,Prospecting,10,2023-10-24,,2023-11-13,,,14088.07
D00944,C0303,R003,PipelineIQ Starter — Deal 0944,PipelineIQ Starter,8756.8,Qualification,25,2024-12-02,,2025-01-05,,,2189.2
D00945,C0419,R002,PipelineIQ Enterprise — Deal 0945,PipelineIQ Enterprise,126500.03,Closed Lost,0,2023-01-02,2023-04-01,,Poor fit,89.0,0.0
D00946,C0157,R003,PipelineIQ Starter — Deal 0946,PipelineIQ Starter,7023.57,Qualification,25,2024-03-29,,2024-04-01,,,1755.89
D00947,C0007,R005,PipelineIQ Enterprise — Deal 0947,PipelineIQ Enterprise,218123.56,Proposal,50,2024-08-17,,2024-09-29,,,109061.78
D00948,C0350,R001,PipelineIQ Pro — Deal 0948,PipelineIQ Pro,31261.87,Closed Won,100,2024-01-19,2024-04-07,,,79.0,31261.87
D00949,C0098,R001,PipelineIQ Pro — Deal 0949,PipelineIQ Pro,41808.43,Negotiation,75,2024-09-18,,2024-10-29,,,31356.32
D00950,C0325,R002,PipelineIQ Enterprise — Deal 0950,PipelineIQ Enterprise,139639.01,Qualification,25,2024-02-11,,2024-04-06,,,34909.75
D00951,C0138,R005,PipelineIQ Enterprise — Deal 0951,PipelineIQ Enterprise,91840.61,Closed Lost,0,2023-11-21,2024-01-14,,Chose competitor,54.0,0.0
D00952,C0467,R003,PipelineIQ Starter — Deal 0952,PipelineIQ Starter,9523.51,Proposal,50,2023-06-24,,2023-07-15,,,4761.76
D00953,C0278,R001,PipelineIQ Pro — Deal 0953,PipelineIQ Pro,34853.36,Prospecting,10,2024-02-13,,2024-03-29,,,3485.34
D00954,C0294,R001,PipelineIQ Starter — Deal 0954,PipelineIQ Starter,6417.6,Proposal,50,2024-10-31,,2024-12-18,,,3208.8
D00955,C0166,R003,PipelineIQ Enterprise — Deal 0955,PipelineIQ Enterprise,235489.29,Prospecting,10,2023-04-30,,2023-05-10,,,23548.93
D00956,C0359,R003,PipelineIQ Pro — Deal 0956,PipelineIQ Pro,22642.82,Prospecting,10,2023-11-20,,2024-02-14,,,2264.28
D00957,C0331,R004,PipelineIQ Enterprise — Deal 0957,PipelineIQ Enterprise,130444.64,Qualification,25,2024-11-15,,2024-12-05,,,32611.16
D00958,C0022,R003,PipelineIQ Pro — Deal 0958,PipelineIQ Pro,21032.62,Proposal,50,2024-11-11,,2024-12-05,,,10516.31
D00959,C0014,R003,PipelineIQ Pro — Deal 0959,PipelineIQ Pro,28194.41,Qualification,25,2024-09-30,,2024-12-05,,,7048.6
D00960,C0115,R002,PipelineIQ Enterprise — Deal 0960,PipelineIQ Enterprise,183764.64,Qualification,25,2023-07-29,,2023-08-12,,,45941.16
D00961,C0274,R001,PipelineIQ Enterprise — Deal 0961,PipelineIQ Enterprise,157661.95,Closed Won,100,2023-10-07,2023-12-20,,,74.0,157661.95
D00962,C0049,R001,PipelineIQ Starter — Deal 0962,PipelineIQ Starter,12043.72,Prospecting,10,2023-07-01,,2023-07-21,,,1204.37
D00963,C0467,R003,PipelineIQ Starter — Deal 0963,PipelineIQ Starter,12821.11,Qualification,25,2024-06-07,,2024-08-31,,,3205.28
D00964,C0275,R004,PipelineIQ Starter — Deal 0964,PipelineIQ Starter,12112.29,Proposal,50,2024-07-10,,2024-09-02,,,6056.15
D00965,C0057,R001,PipelineIQ Pro — Deal 0965,PipelineIQ Pro,49700.19,Qualification,25,2023-04-17,,2023-07-01,,,12425.05
D00966,C0157,R001,PipelineIQ Enterprise — Deal 0966,PipelineIQ Enterprise,115343.32,Proposal,50,2024-02-03,,2024-03-14,,,57671.66
D00967,C0292,R001,PipelineIQ Starter — Deal 0967,PipelineIQ Starter,13371.72,Negotiation,75,2024-02-02,,2024-02-25,,,10028.79
D00968,C0426,R005,PipelineIQ Enterprise — Deal 0968,PipelineIQ Enterprise,233113.26,Proposal,50,2024-05-06,,2024-06-07,,,116556.63
D00969,C0145,R004,PipelineIQ Pro — Deal 0969,PipelineIQ Pro,33227.33,Negotiation,75,2024-10-15,,2024-12-06,,,24920.5
D00970,C0371,R001,PipelineIQ Pro — Deal 0970,PipelineIQ Pro,41212.7,Negotiation,75,2024-09-02,,2024-10-28,,,30909.52
D00971,C0367,R001,PipelineIQ Starter — Deal 0971,PipelineIQ Starter,7177.12,Negotiation,75,2024-09-17,,2024-10-06,,,5382.84
D00972,C0157,R002,PipelineIQ Pro — Deal 0972,PipelineIQ Pro,43303.22,Prospecting,10,2023-07-07,,2023-07-10,,,4330.32
D00973,C0112,R005,PipelineIQ Enterprise — Deal 0973,PipelineIQ Enterprise,62792.77,Qualification,25,2023-09-17,,2023-11-25,,,15698.19
D00974,C0444,R005,PipelineIQ Starter — Deal 0974,PipelineIQ Starter,7814.05,Proposal,50,2024-08-04,,2024-11-02,,,3907.03
D00975,C0390,R004,PipelineIQ Starter — Deal 0975,PipelineIQ Starter,5900.48,Closed Won,100,2023-06-07,2023-09-21,,,106.0,5900.48
D00976,C0354,R005,PipelineIQ Pro — Deal 0976,PipelineIQ Pro,35584.46,Proposal,50,2023-10-12,,2023-12-25,,,17792.23
D00977,C0011,R002,PipelineIQ Enterprise — Deal 0977,PipelineIQ Enterprise,69307.02,Prospecting,10,2023-04-24,,2023-07-04,,,6930.7
D00978,C0382,R004,PipelineIQ Starter — Deal 0978,PipelineIQ Starter,7193.4,Qualification,25,2023-01-22,,2023-04-21,,,1798.35
D00979,C0277,R003,PipelineIQ Starter — Deal 0979,PipelineIQ Starter,12062.3,Prospecting,10,2023-07-21,,2023-08-11,,,1206.23
D00980,C0324,R001,PipelineIQ Pro — Deal 0980,PipelineIQ Pro,21768.71,Qualification,25,2023-01-04,,2023-02-15,,,5442.18
D00981,C0282,R002,PipelineIQ Starter — Deal 0981,PipelineIQ Starter,8266.37,Prospecting,10,2024-06-26,,2024-07-27,,,826.64
D00982,C0088,R002,PipelineIQ Enterprise — Deal 0982,PipelineIQ Enterprise,50382.2,Qualification,25,2024-03-03,,2024-05-21,,,12595.55
D00983,C0204,R001,PipelineIQ Enterprise — Deal 0983,PipelineIQ Enterprise,205670.68,Negotiation,75,2023-03-03,,2023-04-30,,,154253.01
D00984,C0440,R004,PipelineIQ Enterprise — Deal 0984,PipelineIQ Enterprise,189501.3,Prospecting,10,2024-03-22,,2024-04-23,,,18950.13
D00985,C0458,R002,PipelineIQ Starter — Deal 0985,PipelineIQ Starter,6773.1,Proposal,50,2024-05-28,,2024-08-15,,,3386.55
D00986,C0248,R002,PipelineIQ Pro — Deal 0986,PipelineIQ Pro,38561.12,Closed Won,100,2023-08-08,2023-11-21,,,105.0,38561.12
D00987,C0453,R003,PipelineIQ Pro — Deal 0987,PipelineIQ Pro,46504.49,Prospecting,10,2024-10-12,,2024-10-27,,,4650.45
D00988,C0233,R004,PipelineIQ Enterprise — Deal 0988,PipelineIQ Enterprise,242695.01,Closed Won,100,2023-07-01,2023-08-21,,,51.0,242695.01
D00989,C0098,R001,PipelineIQ Starter — Deal 0989,PipelineIQ Starter,7478.32,Proposal,50,2023-01-01,,2023-01-11,,,3739.16
D00990,C0079,R002,PipelineIQ Starter — Deal 0990,PipelineIQ Starter,11638.24,Negotiation,75,2023-08-20,,2023-11-06,,,8728.68
D00991,C0096,R002,PipelineIQ Starter — Deal 0991,PipelineIQ Starter,11730.27,Closed Won,100,2023-12-24,2024-04-17,,,115.0,11730.27
D00992,C0167,R001,PipelineIQ Pro — Deal 0992,PipelineIQ Pro,40801.06,Negotiation,75,2024-06-25,,2024-08-26,,,30600.79
D00993,C0253,R001,PipelineIQ Enterprise — Deal 0993,PipelineIQ Enterprise,237579.12,Negotiation,75,2024-02-20,,2024-04-22,,,178184.34
D00994,C0004,R003,PipelineIQ Pro — Deal 0994,PipelineIQ Pro,18324.02,Prospecting,10,2024-08-18,,2024-09-09,,,1832.4
D00995,C0127,R001,PipelineIQ Enterprise — Deal 0995,PipelineIQ Enterprise,229770.79,Proposal,50,2024-10-31,,2024-12-05,,,114885.4
D00996,C0236,R004,PipelineIQ Starter — Deal 0996,PipelineIQ Starter,11211.7,Proposal,50,2024-02-24,,2024-03-10,,,5605.85
D00997,C0437,R005,PipelineIQ Enterprise — Deal 0997,PipelineIQ Enterprise,188958.71,Qualification,25,2024-03-05,,2024-05-19,,,47239.68
D00998,C0255,R003,PipelineIQ Enterprise — Deal 0998,PipelineIQ Enterprise,178650.3,Proposal,50,2023-12-25,,2024-03-19,,,89325.15
D00999,C0193,R002,PipelineIQ Starter — Deal 0999,PipelineIQ Starter,12344.24,Prospecting,10,2024-12-19,,2025-02-08,,,1234.42
D01000,C0088,R005,PipelineIQ Pro — Deal 1000,PipelineIQ Pro,39357.59,Closed Won,100,2024-01-29,2024-05-06,,,98.0,39357.59
D01001,C0230,R001,PipelineIQ Enterprise — Deal 1001,PipelineIQ Enterprise,223975.52,Proposal,50,2023-05-22,,2023-07-03,,,111987.76
D01002,C0167,R005,PipelineIQ Starter — Deal 1002,PipelineIQ Starter,8080.48,Proposal,50,2023-06-16,,2023-07-30,,,4040.24
D01003,C0454,R001,PipelineIQ Starter — Deal 1003,PipelineIQ Starter,11023.44,Negotiation,75,2024-03-31,,2024-05-09,,,8267.58
D01004,C0244,R004,PipelineIQ Starter — Deal 1004,PipelineIQ Starter,10793.32,Proposal,50,2023-10-02,,2023-12-22,,,5396.66
D01005,C0392,R005,PipelineIQ Starter — Deal 1005,PipelineIQ Starter,12648.32,Qualification,25,2023-11-08,,2023-11-17,,,3162.08
D01006,C0284,R001,PipelineIQ Pro — Deal 1006,PipelineIQ Pro,35093.3,Qualification,25,2024-07-29,,2024-07-30,,,8773.33
D01007,C0181,R004,PipelineIQ Enterprise — Deal 1007,PipelineIQ Enterprise,141456.87,Negotiation,75,2023-09-19,,2023-11-30,,,106092.65
D01008,C0489,R004,PipelineIQ Enterprise — Deal 1008,PipelineIQ Enterprise,173561.39,Proposal,50,2023-10-10,,2023-10-20,,,86780.7
D01009,C0211,R005,PipelineIQ Enterprise — Deal 1009,PipelineIQ Enterprise,88708.25,Proposal,50,2023-11-06,,2023-11-21,,,44354.12
D01010,C0106,R005,PipelineIQ Pro — Deal 1010,PipelineIQ Pro,23488.62,Closed Won,100,2024-10-07,2024-11-20,,,44.0,23488.62
D01011,C0150,R005,PipelineIQ Pro — Deal 1011,PipelineIQ Pro,40657.66,Proposal,50,2023-04-20,,2023-06-08,,,20328.83
D01012,C0086,R003,PipelineIQ Enterprise — Deal 1012,PipelineIQ Enterprise,156740.84,Qualification,25,2023-01-11,,2023-03-30,,,39185.21
D01013,C0061,R001,PipelineIQ Enterprise — Deal 1013,PipelineIQ Enterprise,178001.95,Closed Won,100,2023-12-01,2023-12-23,,,22.0,178001.95
D01014,C0205,R004,PipelineIQ Starter — Deal 1014,PipelineIQ Starter,6640.26,Prospecting,10,2023-02-10,,2023-04-02,,,664.03
D01015,C0139,R001,PipelineIQ Pro — Deal 1015,PipelineIQ Pro,34350.69,Closed Won,100,2024-07-11,2024-08-03,,,23.0,34350.69
D01016,C0285,R001,PipelineIQ Enterprise — Deal 1016,PipelineIQ Enterprise,216712.76,Qualification,25,2023-08-15,,2023-08-16,,,54178.19
D01017,C0157,R001,PipelineIQ Enterprise — Deal 1017,PipelineIQ Enterprise,164626.88,Prospecting,10,2023-12-04,,2024-02-04,,,16462.69
D01018,C0135,R005,PipelineIQ Enterprise — Deal 1018,PipelineIQ Enterprise,212960.7,Proposal,50,2024-09-01,,2024-11-01,,,106480.35
D01019,C0077,R004,PipelineIQ Enterprise — Deal 1019,PipelineIQ Enterprise,248968.69,Proposal,50,2023-08-31,,2023-09-02,,,124484.35
D01020,C0024,R001,PipelineIQ Pro — Deal 1020,PipelineIQ Pro,42590.6,Closed Won,100,2023-01-01,2023-01-29,,,28.0,42590.6
D01021,C0455,R004,PipelineIQ Enterprise — Deal 1021,PipelineIQ Enterprise,118982.68,Qualification,25,2023-04-15,,2023-06-30,,,29745.67
D01022,C0050,R003,PipelineIQ Enterprise — Deal 1022,PipelineIQ Enterprise,121178.19,Qualification,25,2024-02-01,,2024-03-10,,,30294.55
D01023,C0433,R004,PipelineIQ Enterprise — Deal 1023,PipelineIQ Enterprise,102211.85,Proposal,50,2024-07-08,,2024-10-02,,,51105.93
D01024,C0335,R005,PipelineIQ Pro — Deal 1024,PipelineIQ Pro,30119.76,Proposal,50,2024-05-06,,2024-05-09,,,15059.88
D01025,C0324,R001,PipelineIQ Starter — Deal 1025,PipelineIQ Starter,10308.19,Prospecting,10,2023-02-01,,2023-02-16,,,1030.82
D01026,C0139,R001,PipelineIQ Starter — Deal 1026,PipelineIQ Starter,9277.27,Closed Won,100,2023-02-18,2023-03-20,,,30.0,9277.27
D01027,C0202,R002,PipelineIQ Pro — Deal 1027,PipelineIQ Pro,25605.56,Closed Lost,0,2024-09-07,2024-11-23,,Price too high,77.0,0.0
D01028,C0420,R004,PipelineIQ Pro — Deal 1028,PipelineIQ Pro,24599.06,Qualification,25,2024-07-26,,2024-09-16,,,6149.77
D01029,C0060,R004,PipelineIQ Pro — Deal 1029,PipelineIQ Pro,20769.21,Closed Lost,0,2023-05-26,2023-09-04,,Chose competitor,101.0,0.0
D01030,C0162,R004,PipelineIQ Pro — Deal 1030,PipelineIQ Pro,46855.64,Proposal,50,2024-05-04,,2024-05-22,,,23427.82
D01031,C0005,R002,PipelineIQ Pro — Deal 1031,PipelineIQ Pro,41884.14,Prospecting,10,2023-05-08,,2023-07-25,,,4188.41
D01032,C0133,R003,PipelineIQ Pro — Deal 1032,PipelineIQ Pro,23256.91,Closed Lost,0,2024-03-26,2024-07-06,,Price too high,102.0,0.0
D01033,C0351,R003,PipelineIQ Pro — Deal 1033,PipelineIQ Pro,25755.61,Closed Won,100,2024-07-08,2024-08-14,,,37.0,25755.61
D01034,C0050,R004,PipelineIQ Pro — Deal 1034,PipelineIQ Pro,28032.79,Qualification,25,2023-12-01,,2023-12-23,,,7008.2
D01035,C0148,R004,PipelineIQ Starter — Deal 1035,PipelineIQ Starter,10343.78,Qualification,25,2023-03-25,,2023-04-12,,,2585.95
D01036,C0029,R002,PipelineIQ Pro — Deal 1036,PipelineIQ Pro,40502.9,Qualification,25,2024-12-19,,2025-03-06,,,10125.73
D01037,C0476,R002,PipelineIQ Starter — Deal 1037,PipelineIQ Starter,12410.22,Qualification,25,2023-04-04,,2023-04-13,,,3102.55
D01038,C0254,R002,PipelineIQ Enterprise — Deal 1038,PipelineIQ Enterprise,205826.54,Qualification,25,2024-10-10,,2024-12-09,,,51456.64
D01039,C0178,R005,PipelineIQ Starter — Deal 1039,PipelineIQ Starter,9255.99,Qualification,25,2023-09-10,,2023-11-29,,,2314.0
D01040,C0093,R005,PipelineIQ Enterprise — Deal 1040,PipelineIQ Enterprise,114197.0,Negotiation,75,2023-11-29,,2023-12-21,,,85647.75
D01041,C0052,R003,PipelineIQ Enterprise — Deal 1041,PipelineIQ Enterprise,183718.68,Prospecting,10,2023-05-24,,2023-07-04,,,18371.87
D01042,C0044,R004,PipelineIQ Pro — Deal 1042,PipelineIQ Pro,19047.97,Proposal,50,2024-01-13,,2024-04-01,,,9523.99
D01043,C0025,R001,PipelineIQ Pro — Deal 1043,PipelineIQ Pro,17329.6,Qualification,25,2024-06-25,,2024-09-15,,,4332.4
D01044,C0138,R004,PipelineIQ Pro — Deal 1044,PipelineIQ Pro,25797.98,Prospecting,10,2024-04-10,,2024-05-20,,,2579.8
D01045,C0153,R002,PipelineIQ Pro — Deal 1045,PipelineIQ Pro,23061.24,Qualification,25,2024-01-01,,2024-01-20,,,5765.31
D01046,C0061,R003,PipelineIQ Pro — Deal 1046,PipelineIQ Pro,45584.58,Negotiation,75,2023-04-25,,2023-06-24,,,34188.43
D01047,C0134,R005,PipelineIQ Pro — Deal 1047,PipelineIQ Pro,35320.33,Negotiation,75,2024-04-15,,2024-05-11,,,26490.25
D01048,C0251,R001,PipelineIQ Pro — Deal 1048,PipelineIQ Pro,44659.19,Proposal,50,2023-12-08,,2024-01-07,,,22329.6
D01049,C0216,R001,PipelineIQ Enterprise — Deal 1049,PipelineIQ Enterprise,156863.12,Qualification,25,2024-06-26,,2024-07-24,,,39215.78
D01050,C0267,R002,PipelineIQ Starter — Deal 1050,PipelineIQ Starter,13738.47,Prospecting,10,2023-09-03,,2023-11-25,,,1373.85
D01051,C0260,R001,PipelineIQ Enterprise — Deal 1051,PipelineIQ Enterprise,246080.61,Qualification,25,2024-06-09,,2024-08-09,,,61520.15
D01052,C0407,R005,PipelineIQ Enterprise — Deal 1052,PipelineIQ Enterprise,227924.89,Closed Won,100,2023-03-11,2023-04-26,,,46.0,227924.89
D01053,C0223,R001,PipelineIQ Starter — Deal 1053,PipelineIQ Starter,9799.19,Proposal,50,2023-10-20,,2023-12-31,,,4899.6
D01054,C0355,R002,PipelineIQ Starter — Deal 1054,PipelineIQ Starter,8159.7,Prospecting,10,2023-05-06,,2023-07-02,,,815.97
D01055,C0116,R002,PipelineIQ Pro — Deal 1055,PipelineIQ Pro,29300.78,Closed Won,100,2023-12-02,2024-03-05,,,94.0,29300.78
D01056,C0290,R001,PipelineIQ Pro — Deal 1056,PipelineIQ Pro,43425.87,Negotiation,75,2023-04-14,,2023-06-19,,,32569.4
D01057,C0446,R002,PipelineIQ Starter — Deal 1057,PipelineIQ Starter,8562.4,Negotiation,75,2023-10-27,,2023-12-02,,,6421.8
D01058,C0304,R004,PipelineIQ Pro — Deal 1058,PipelineIQ Pro,32379.74,Negotiation,75,2024-01-23,,2024-02-13,,,24284.81
D01059,C0417,R003,PipelineIQ Pro — Deal 1059,PipelineIQ Pro,35609.76,Prospecting,10,2023-08-18,,2023-09-14,,,3560.98
D01060,C0407,R003,PipelineIQ Pro — Deal 1060,PipelineIQ Pro,19779.31,Proposal,50,2024-01-21,,2024-04-11,,,9889.66
D01061,C0295,R001,PipelineIQ Pro — Deal 1061,PipelineIQ Pro,24169.76,Closed Won,100,2024-09-16,2024-12-01,,,76.0,24169.76
D01062,C0305,R001,PipelineIQ Enterprise — Deal 1062,PipelineIQ Enterprise,208059.32,Negotiation,75,2023-02-19,,2023-04-29,,,156044.49
D01063,C0427,R001,PipelineIQ Enterprise — Deal 1063,PipelineIQ Enterprise,118056.87,Qualification,25,2024-06-28,,2024-07-28,,,29514.22
D01064,C0210,R001,PipelineIQ Enterprise — Deal 1064,PipelineIQ Enterprise,191774.05,Prospecting,10,2024-07-07,,2024-09-22,,,19177.4
D01065,C0200,R002,PipelineIQ Enterprise — Deal 1065,PipelineIQ Enterprise,154413.44,Closed Won,100,2024-10-28,2024-12-05,,,38.0,154413.44
D01066,C0385,R005,PipelineIQ Pro — Deal 1066,PipelineIQ Pro,40764.29,Proposal,50,2023-11-01,,2024-01-20,,,20382.15
D01067,C0288,R003,PipelineIQ Enterprise — Deal 1067,PipelineIQ Enterprise,173014.43,Proposal,50,2024-03-24,,2024-04-15,,,86507.21
D01068,C0293,R003,PipelineIQ Pro — Deal 1068,PipelineIQ Pro,43835.98,Closed Won,100,2024-10-12,2024-12-31,,,80.0,43835.98
D01069,C0027,R005,PipelineIQ Pro — Deal 1069,PipelineIQ Pro,41398.18,Prospecting,10,2023-04-24,,2023-07-09,,,4139.82
D01070,C0312,R005,PipelineIQ Starter — Deal 1070,PipelineIQ Starter,6434.59,Qualification,25,2024-04-18,,2024-06-26,,,1608.65
D01071,C0271,R001,PipelineIQ Enterprise — Deal 1071,PipelineIQ Enterprise,229438.81,Closed Won,100,2023-05-21,2023-06-29,,,39.0,229438.81
D01072,C0008,R004,PipelineIQ Enterprise — Deal 1072,PipelineIQ Enterprise,87506.29,Proposal,50,2023-03-25,,2023-05-24,,,43753.14
D01073,C0405,R003,PipelineIQ Pro — Deal 1073,PipelineIQ Pro,41271.45,Proposal,50,2023-12-03,,2023-12-16,,,20635.72
D01074,C0201,R004,PipelineIQ Pro — Deal 1074,PipelineIQ Pro,42818.18,Qualification,25,2023-06-13,,2023-08-19,,,10704.55
D01075,C0108,R002,PipelineIQ Enterprise — Deal 1075,PipelineIQ Enterprise,70962.23,Prospecting,10,2024-10-15,,2024-10-19,,,7096.22
D01076,C0296,R005,PipelineIQ Enterprise — Deal 1076,PipelineIQ Enterprise,150555.5,Negotiation,75,2023-04-27,,2023-05-08,,,112916.62
D01077,C0296,R005,PipelineIQ Starter — Deal 1077,PipelineIQ Starter,11097.55,Closed Lost,0,2023-03-23,2023-04-28,,No budget,36.0,0.0
D01078,C0323,R005,PipelineIQ Starter — Deal 1078,PipelineIQ Starter,13875.08,Prospecting,10,2024-11-03,,2025-01-16,,,1387.51
D01079,C0162,R005,PipelineIQ Starter — Deal 1079,PipelineIQ Starter,13333.95,Qualification,25,2023-02-18,,2023-04-07,,,3333.49
D01080,C0114,R004,PipelineIQ Starter — Deal 1080,PipelineIQ Starter,10602.74,Qualification,25,2024-08-22,,2024-09-18,,,2650.68
D01081,C0385,R003,PipelineIQ Pro — Deal 1081,PipelineIQ Pro,18130.06,Closed Won,100,2024-05-31,2024-08-08,,,69.0,18130.06
D01082,C0100,R001,PipelineIQ Starter — Deal 1082,PipelineIQ Starter,12545.44,Proposal,50,2024-11-15,,2024-12-26,,,6272.72
D01083,C0124,R001,PipelineIQ Starter — Deal 1083,PipelineIQ Starter,11733.35,Prospecting,10,2023-05-05,,2023-07-18,,,1173.34
D01084,C0243,R005,PipelineIQ Enterprise — Deal 1084,PipelineIQ Enterprise,65964.04,Qualification,25,2023-05-09,,2023-07-22,,,16491.01
D01085,C0371,R003,PipelineIQ Pro — Deal 1085,PipelineIQ Pro,19704.04,Closed Won,100,2023-05-05,2023-06-06,,,32.0,19704.04
D01086,C0409,R005,PipelineIQ Pro — Deal 1086,PipelineIQ Pro,16479.19,Prospecting,10,2023-12-02,,2024-02-09,,,1647.92
